106,9,0181612568541,0,1,1,61556351834969,1,1,8,0856956895929,1,1,1,0,690361504959627
107,0,0,1,0,1,1,0,0,1,1,0,690361504959627
108,0,0,1,0,1,1,0,0,1,1,0,690361504959627
109,0,0,1,0,1,1,0,0,1,1,0,690361504959627
110,0,0,1,0,1,1,0,0,1,1,0,690361504959627
111,0,0,1,0,1,1,0,0,1,1,0,690361504959627
112,0,0,1,0,1,1,0,0,1,1,0,690361504959627
113,8,94608780460875,0,1,1,60265187962726,1,1,8,0856956895929,1,1,1,0,690361504959627
114,0,0,1,0,1,1,0,0,1,1,0,690361504959627
115,0,0,1,0,1,1,0,0,1,1,0,690361504959627
116,0,0,1,0,1,1,0,0,1,1,0,690361504959627
117,0,0,1,0,1,1,0,0,1,1,0,690361504959627
118,0,0,1,0,1,1,0,0,1,1,0,690361504959627
119,0,0,1,0,1,1,0,0,1,1,0,690361504959627
120,8,87453286892401,0,1,1,58983313084271,1,1,8,0856956895929,1,1,1,0,690361504959627
121,0,0,1,0,1,1,0,0,1,1,0,690361504959627
122,0,0,1,0,1,1,0,0,1,1,0,690361504959627
123,0,0,1,0,1,1,0,0,1,1,0,690361504959627
124,0,0,1,0,1,1,0,0,1,1,0,690361504959627
125,0,0,1,0,1,1,0,0,1,1,0,690361504959627
126,0,0,1,0,1,1,0,0,1,1,0,690361504959627
127,8,80349271944682,0,1,1,57710660371988,1,1,8,0856956895929,1,1,1,0,690361504959627
128,0,0,1,0,1,1,0,0,1,1,0,690361504959627
129,0,0,1,0,1,1,0,0,1,1,0,690361504959627
130,0,0,1,0,1,1,0,0,1,1,0,690361504959627
131,0,0,1,0,1,1,0,0,1,1,0,690361504959627
132,0,0,1,0,1,1,0,0,1,1,0,690361504959627
133,0,0,1,0,1,1,0,0,1,1,0,690361504959627
134,8,73296365266131,0,1,1,56447163479034,1,1,8,0856956895929,1,1,1,0,690361504959627
135,0,0,1,0,1,1,0,0,1,1,0,690361504959627
136,0,0,1,0,1,1,0,0,1,1,0,690361504959627
137,0,0,1,0,1,1,0,0,1,1,0,690361504959627
138,0,0,1,0,1,1,0,0,1,1,0,690361504959627
139,0,0,1,0,1,1,0,0,1,1,0,690361504959627
140,0,0,1,0,1,1,0,0,1,1,0,690361504959627
141,8,66294199169574,0,1,1,55192756535886,1,1,8,0856956895929,1,1,1,0,690361504959627
142,0,0,1,0,1,1,0,0,1,1,0,690361504959627
143,0,0,1,0,1,1,0,0,1,1,0,690361504959627
144,0,0,1,0,1,1,0,0,1,1,0,690361504959627
145,0,0,1,0,1,1,0,0,1,1,0,690361504959627
146,0,0,1,0,1,1,0,0,1,1,0,690361504959627
147,0,0,1,0,1,1,0,0,1,1,0,690361504959627
148,8,59342408613082,0,1,1,53947374146905,1,1,8,0856956895929,1,1,1,0,690361504959627
149,0,0,1,0,1,1,0,0,1,1,0,690361504959627
150,0,0,1,0,1,1,0,0,1,1,0,690361504959627
151,0,0,1,0,1,1,0,0,1,1,0,690361504959627
152,0,0,1,0,1,1,0,0,1,1,0,690361504959627
153,0,0,1,0,1,1,0,0,1,1,0,690361504959627
154,0,0,1,0,1,1,0,0,1,1,0,690361504959627
155,8,5244063118094,0,1,1,52710951386926,1,1,8,0856956895929,1,1,1,0,690361504959627
156,0,0,1,0,1,1,0,0,1,1,0,690361504959627
157,0,0,1,0,1,1,0,0,1,1,0,690361504959627
158,0,0,1,0,1,1,0,0,1,1,0,690361504959627
159,0,0,1,0,1,1,0,0,1,1,0,690361504959627
160,0,0,1,0,1,1,0,0,1,1,0,690361504959627
161,0,0,1,0,1,1,0,0,1,1,0,690361504959627
162,8,45588507064752,0,1,1,51483423797873,1,1,8,0856956895929,1,1,1,0,690361504959627
163,0,0,1,0,1,1,0,0,1,1,0,690361504959627
164,0,0,1,0,1,1,0,0,1,1,0,690361504959627
165,0,0,1,0,1,1,0,0,1,1,0,690361504959627
166,0,0,1,0,1,1,0,0,1,1,0,690361504959627
167,0,0,1,0,1,1,0,0,1,1,0,690361504959627
168,0,0,1,0,1,1,0,0,1,1,0,690361504959627
169,8,38785679044684,0,1,1,502647273854,1,1,8,0856956895929,1,1,1,0,690361504959627
170,0,0,1,0,1,1,0,0,1,1,0,690361504959627
171,0,0,1,0,1,1,0,0,1,1,0,690361504959627
172,0,0,1,0,1,1,0,0,1,1,0,690361504959627
173,0,0,1,0,1,1,0,0,1,1,0,690361504959627
174,0,0,1,0,1,1,0,0,1,1,0,690361504959627
175,0,0,1,0,1,1,0,0,1,1,0,690361504959627
176,8,32031792470843,0,1,1,49054798615555,1,1,8,0856956895929,1,1,1,0,690361504959627
177,0,0,1,0,1,1,0,0,1,1,0,690361504959627
178,0,0,1,0,1,1,0,0,1,1,0,690361504959627
179,0,0,1,0,1,1,0,0,1,1,0,690361504959627
180,0,0,1,0,1,1,0,0,1,1,0,690361504959627
181,0,0,1,0,1,1,0,0,1,1,0,690361504959627
182,0,0,1,0,1,1,0,0,1,1,0,690361504959627
183,8,25326495244784,0,1,1,47853574411466,1,1,8,0856956895929,1,1,1,0,690361504959627
184,0,0,1,0,1,1,0,0,1,1,0,690361504959627
185,0,0,1,0,1,1,0,0,1,1,0,690361504959627
186,0,0,1,0,1,1,0,0,1,1,0,690361504959627
187,0,0,1,0,1,1,0,0,1,1,0,690361504959627
188,0,0,1,0,1,1,0,0,1,1,0,690361504959627
189,0,0,1,0,1,1,0,0,1,1,0,690361504959627
190,8,18669437801159,0,1,1,46660992150054,1,1,8,0856956895929,1,1,1,0,690361504959627
191,0,0,1,0,1,1,0,0,1,1,0,690361504959627
192,0,0,1,0,1,1,0,0,1,1,0,690361504959627
193,0,0,1,0,1,1,0,0,1,1,0,690361504959627
194,0,0,1,0,1,1,0,0,1,1,0,690361504959627
195,0,0,1,0,1,1,0,0,1,1,0,690361504959627
196,0,0,1,0,1,1,0,0,1,1,0,690361504959627
197,8,12060273089488,0,1,1,45476989658767,1,1,8,0856956895929,1,1,1,0,690361504959627
198,0,0,1,0,1,1,0,0,1,1,0,690361504959627
199,0,0,1,0,1,1,0,0,1,1,0,690361504959627
200,0,0,1,0,1,1,0,0,1,1,0,690361504959627
201,0,0,1,0,1,1,0,0,1,1,0,690361504959627
202,0,0,1,0,1,1,0,0,1,1,0,690361504959627
203,0,0,1,0,1,1,0,0,1,1,0,690361504959627
204,8,05498656556072,0,1,1,44301505212342,1,1,8,0856956895929,1,1,1,0,690361504959627
205,0,0,1,0,1,1,0,0,1,1,0,690361504959627
206,0,0,1,0,1,1,0,0,1,1,0,690361504959627
207,0,0,1,0,1,1,0,0,1,1,0,690361504959627
208,0,0,1,0,1,1,0,0,1,1,0,690361504959627
209,0,0,1,0,1,1,0,0,1,1,0,690361504959627
210,0,0,1,0,1,1,0,0,1,1,0,690361504959627
211,7,98984246126027,0,1,1,43134477529583,1,1,8,0856956895929,1,1,1,0,690361504959627
212,0,0,1,0,1,1,0,0,1,1,0,690361504959627
213,0,0,1,0,1,1,0,0,1,1,0,690361504959627
214,0,0,1,0,1,1,0,0,1,1,0,690361504959627
215,0,0,1,0,1,1,0,0,1,1,0,690361504959627
216,0,0,1,0,1,1,0,0,1,1,0,690361504959627
217,0,0,1,0,1,1,0,0,1,1,0,690361504959627
218,7,9251670218545,0,1,1,41975845770167,1,1,8,0856956895929,1,1,1,0,690361504959627
219,0,0,1,0,1,1,0,0,1,1,0,690361504959627
220,0,0,1,0,1,1,0,0,1,1,0,690361504959627
221,0,0,1,0,1,1,0,0,1,1,0,690361504959627
222,0,0,1,0,1,1,0,0,1,1,0,690361504959627
223,0,0,1,0,1,1,0,0,1,1,0,690361504959627
224,0,0,1,0,1,1,0,0,1,1,0,690361504959627
225,7,86095687563717,0,1,1,40825549531477,1,1,8,0856956895929,1,1,1,0,690361504959627
226,0,0,1,0,1,1,0,0,1,1,0,690361504959627
227,0,0,1,0,1,1,0,0,1,1,0,690361504959627
228,0,0,1,0,1,1,0,0,1,1,0,690361504959627
229,0,0,1,0,1,1,0,0,1,1,0,690361504959627
230,0,0,1,0,1,1,0,0,1,1,0,690361504959627
231,0,0,1,0,1,1,0,0,1,1,0,690361504959627
232,7,79720867515903,0,1,1,39683528845446,1,1,8,0856956895929,1,1,1,0,690361504959627
233,0,0,1,0,1,1,0,0,1,1,0,690361504959627
234,0,0,1,0,1,1,0,0,1,1,0,690361504959627
235,0,0,1,0,1,1,0,0,1,1,0,690361504959627
236,0,0,1,0,1,1,0,0,1,1,0,690361504959627
237,0,0,1,0,1,1,0,0,1,1,0,690361504959627
238,0,0,1,0,1,1,0,0,1,1,0,690361504959627
239,7,7339190970533,0,1,1,38549724175435,1,1,8,0856956895929,1,1,1,0,690361504959627
240,0,0,1,0,1,1,0,0,1,1,0,690361504959627
241,0,0,1,0,1,1,0,0,1,1,0,690361504959627
242,0,0,1,0,1,1,0,0,1,1,0,690361504959627
243,0,0,1,0,1,1,0,0,1,1,0,690361504959627
244,0,0,1,0,1,1,0,0,1,1,0,690361504959627
245,0,0,1,0,1,1,0,0,1,1,0,690361504959627
246,3,36695954852663,0,1,1,19767285389245,1,1,4,07214398683754,1,1,1,0,690361504959627
247,0,0,1,0,1,1,0,0,1,1,0,690361504959627
248,0,0,1,0,1,1,0,0,1,1,0,690361504959627
249,0,0,1,0,1,1,0,0,1,1,0,690361504959627
250,0,0,1,0,1,1,0,0,1,1,0,690361504959627
251,0,0,1,0,1,1,0,0,1,1,0,690361504959627
252,0,0,1,0,1,1,0,0,1,1,0,690361504959627
253,9,18957227989543,0,1,1,3908589547852,1,1,9,570522315201,1,1,1,0,690361504959627
254,0,0,1,0,1,1,0,0,1,1,0,690361504959627
255,0,0,1,0,1,1,0,0,1,1,0,690361504959627
256,0,0,1,0,1,1,0,0,1,1,0,690361504959627
257,0,0,1,0,1,1,0,0,1,1,0,690361504959627
258,0,0,1,0,1,1,0,0,1,1,0,690361504959627
259,0,0,1,0,1,1,0,0,1,1,0,690361504959627
260,1,91130636568441,0,1,1,00519521930394,1,1,2,7542497900266,1,1,1,0,690361504959627
261,0,0,1,0,1,1,0,0,1,1,0,690361504959627
262,0,0,1,0,1,1,0,0,1,1,0,690361504959627
263,0,0,1,0,1,1,0,0,1,1,0,690361504959627
264,0,0,1,0,1,1,0,0,1,1,0,690361504959627
265,0,0,1,0,1,1,0,0,1,1,0,690361504959627
266,0,0,1,0,1,1,0,0,1,1,0,690361504959627
267,1,9113063656844,0,1,0,997963563935424,1,1,2,77420821937217,1,1,1,0,690361504959627
268,0,0,1,0,1,1,0,0,1,1,0,690361504959627
269,0,0,1,0,1,1,0,0,1,1,0,690361504959627
270,0,0,1,0,1,1,0,0,1,1,0,690361504959627
271,0,0,1,0,1,1,0,0,1,1,0,690361504959627
272,0,0,1,0,1,1,0,0,1,1,0,690361504959627
273,0,0,1,0,1,1,0,0,1,1,0,690361504959627
274,10,6452254627377,0,1,1,37956930447432,1,1,11,1772451028966,1,1,1,0,690361504959627
275,0,0,1,0,1,1,0,0,1,1,0,690361504959627
276,0,0,1,0,1,1,0,0,1,1,0,690361504959627
277,0,0,1,0,1,1,0,0,1,1,0,690361504959627
278,0,0,1,0,1,1,0,0,1,1,0,690361504959627
279,0,0,1,0,1,1,0,0,1,1,0,690361504959627
280,0,0,1,0,1,1,0,0,1,1,0,690361504959627
281,9,18957227989544,0,1,1,35126390021334,1,1,9,85096002488286,1,1,1,0,690361504959627
282,0,0,1,0,1,1,0,0,1,1,0,690361504959627
283,0,0,1,0,1,1,0,0,1,1,0,690361504959627
284,0,0,1,0,1,1,0,0,1,1,0,690361504959627
285,0,0,1,0,1,1,0,0,1,1,0,690361504959627
286,0,0,1,0,1,1,0,0,1,1,0,690361504959627
287,0,0,1,0,1,1,0,0,1,1,0,690361504959627
288,1,91130636568443,0,1,0,976579262648682,1,1,2,83495546914927,1,1,1,0,690361504959627
289,0,0,1,0,1,1,0,0,1,1,0,690361504959627
290,0,0,1,0,1,1,0,0,1,1,0,690361504959627
291,0,0,1,0,1,1,0,0,1,1,0,690361504959627
292,0,0,1,0,1,1,0,0,1,1,0,690361504959627
293,0,0,1,0,1,1,0,0,1,1,0,690361504959627
294,0,0,1,0,1,1,0,0,1,1,0,690361504959627
295,1,91130636568442,0,1,0,969553478470755,1,1,2,85549872511456,1,1,1,0,690361504959627
296,0,0,1,0,1,1,0,0,1,1,0,690361504959627
297,0,0,1,0,1,1,0,0,1,1,0,690361504959627
298,0,0,1,0,1,1,0,0,1,1,0,690361504959627
299,0,0,1,0,1,1,0,0,1,1,0,690361504959627
300,0,0,1,0,1,1,0,0,1,1,0,690361504959627
301,0,0,1,0,1,1,0,0,1,1,0,690361504959627
302,13,5565318284222,0,1,1,36547680463745,1,1,14,3809542299051,1,1,1,0,690361504959627
303,0,0,1,0,1,1,0,0,1,1,0,690361504959627
304,0,0,1,0,1,1,0,0,1,1,0,690361504959627
305,0,0,1,0,1,1,0,0,1,1,0,690361504959627
306,0,0,1,0,1,1,0,0,1,1,0,690361504959627
307,0,0,1,0,1,1,0,0,1,1,0,690361504959627
308,0,0,1,0,1,1,0,0,1,1,0,690361504959627
309,0,455653182842201,0,1,0,455653182842201,1,1,1,44851645524251,1,1,1,0,690361504959627
310,0,0,1,0,1,1,0,0,1,1,0,690361504959627
311,0,0,1,0,1,1,0,0,1,1,0,690361504959627
312,0,0,1,0,1,1,0,0,1,1,0,690361504959627
313,0,0,1,0,1,1,0,0,1,1,0,690361504959627
314,0,0,1,0,1,1,0,0,1,1,0,690361504959627
315,0,0,1,0,1,1,0,0,1,1,0,690361504959627
316,0,455653182842201,0,1,0,452375086485791,1,1,1,45901300259001,1,1,1,0,690361504959627
317,0,0,1,0,1,1,0,0,1,1,0,690361504959627
318,0,0,1,0,1,1,0,0,1,1,0,690361504959627
319,0,0,1,0,1,1,0,0,1,1,0,690361504959627
320,0,0,1,0,1,1,0,0,1,1,0,690361504959627
321,0,0,1,0,1,1,0,0,1,1,0,690361504959627
322,0,0,1,0,1,1,0,0,1,1,0,690361504959627
323,0,455653182842201,0,1,0,449120573670826,1,1,1,46958561224652,1,1,1,0,690361504959627
324,0,0,1,0,1,1,0,0,1,1,0,690361504959627
325,0,0,1,0,1,1,0,0,1,1,0,690361504959627
326,0,0,1,0,1,1,0,0,1,1,0,690361504959627
327,0,0,1,0,1,1,0,0,1,1,0,690361504959627
328,0,0,1,0,1,1,0,0,1,1,0,690361504959627
329,0,0,1,0,1,1,0,0,1,1,0,690361504959627
330,0,455653182842201,0,1,0,445889474730716,1,1,1,48023483539089,1,1,1,0,690361504959627
331,0,0,1,0,1,1,0,0,1,1,0,690361504959627
332,0,0,1,0,1,1,0,0,1,1,0,690361504959627
333,0,0,1,0,1,1,0,0,1,1,0,690361504959627
334,0,0,1,0,1,1,0,0,1,1,0,690361504959627
335,0,0,1,0,1,1,0,0,1,1,0,690361504959627
336,0,0,1,0,1,1,0,0,1,1,0,690361504959627
337,6,27826591421109,0,1,1,21990717414239,1,1,7,45480613598015,1,1,1,0,690361504959627
338,0,0,1,0,1,1,0,0,1,1,0,690361504959627
339,0,0,1,0,1,1,0,0,1,1,0,690361504959627
340,0,0,1,0,1,1,0,0,1,1,0,690361504959627
341,0,0,1,0,1,1,0,0,1,1,0,690361504959627
342,0,0,1,0,1,1,0,0,1,1,0,690361504959627
343,0,0,1,0,1,1,0,0,1,1,0,690361504959627
344,10,6452254627378,0,1,1,2834715061182,1,1,12,0141227748628,1,1,1,0,690361504959627
345,0,0,1,0,1,1,0,0,1,1,0,690361504959627
346,0,0,1,0,1,1,0,0,1,1,0,690361504959627
347,0,0,1,0,1,1,0,0,1,1,0,690361504959627
348,0,0,1,0,1,1,0,0,1,1,0,690361504959627
349,0,0,1,0,1,1,0,0,1,1,0,690361504959627
350,0,0,1,0,1,1,0,0,1,1,0,690361504959627
351,7,73391909705333,0,1,1,23433771666592,1,1,9,07588654574678,1,1,1,0,690361504959627
352,0,0,1,0,1,1,0,0,1,1,0,690361504959627
353,0,0,1,0,1,1,0,0,1,1,0,690361504959627
354,0,0,1,0,1,1,0,0,1,1,0,690361504959627
355,0,0,1,0,1,1,0,0,1,1,0,690361504959627
356,0,0,1,0,1,1,0,0,1,1,0,690361504959627
357,0,0,1,0,1,1,0,0,1,1,0,690361504959627
358,3,36695954852667,0,1,1,06700521028427,1,1,4,57082708047642,1,1,1,0,690361504959627
359,0,0,1,0,1,1,0,0,1,1,0,690361504959627
360,0,0,1,0,1,1,0,0,1,1,0,690361504959627
361,0,0,1,0,1,1,0,0,1,1,0,690361504959627
362,0,0,1,0,1,1,0,0,1,1,0,690361504959627
363,0,0,1,0,1,1,0,0,1,1,0,690361504959627
364,0,0,1,0,1,1,0,0,1,1,0,690361504959627
365,0,3739536474581,0,1,0,3739536474581,1,1,1,44851645524251,1,1,1,0,690361504959627
366,0,0,1,0,1,1,0,0,1,1,0,690361504959627
367,0,0,1,0,1,1,0,0,1,1,0,690361504959627
368,0,0,1,0,1,1,0,0,1,1,0,690361504959627
369,0,0,1,0,1,1,0,0,1,1,0,690361504959627
370,0,0,1,0,1,1,0,0,1,1,0,690361504959627
371,0,0,1,0,1,1,0,0,1,1,0,690361504959627
372,5,18279141356136,0,1,1,14344554744374,1,1,6,56555851165496,1,1,1,0,690361504959627
373,0,0,1,0,1,1,0,0,1,1,0,690361504959627
374,0,0,1,0,1,1,0,0,1,1,0,690361504959627
375,0,0,1,0,1,1,0,0,1,1,0,690361504959627
376,0,0,1,0,1,1,0,0,1,1,0,690361504959627
377,0,0,1,0,1,1,0,0,1,1,0,690361504959627
378,0,0,1,0,1,1,0,0,1,1,0,690361504959627
379,5,13831068398802,0,1,1,1336320534944,1,1,6,56555851165496,1,1,1,0,690361504959627
380,0,0,1,0,1,1,0,0,1,1,0,690361504959627
381,0,0,1,0,1,1,0,0,1,1,0,690361504959627
382,0,0,1,0,1,1,0,0,1,1,0,690361504959627
383,0,0,1,0,1,1,0,0,1,1,0,690361504959627
384,0,0,1,0,1,1,0,0,1,1,0,690361504959627
385,0,0,1,0,1,1,0,0,1,1,0,690361504959627
386,6,33100722929917,0,1,1,16111184536506,1,1,7,89809197667419,1,1,1,0,690361504959627
387,0,0,1,0,1,1,0,0,1,1,0,690361504959627
388,0,0,1,0,1,1,0,0,1,1,0,690361504959627
389,0,0,1,0,1,1,0,0,1,1,0,690361504959627
390,0,0,1,0,1,1,0,0,1,1,0,690361504959627
391,0,0,1,0,1,1,0,0,1,1,0,690361504959627
392,0,0,1,0,1,1,0,0,1,1,0,690361504959627
393,6,27826591421107,0,1,1,15143904552911,1,1,7,89809197667419,1,1,1,0,690361504959627
394,0,0,1,0,1,1,0,0,1,1,0,690361504959627
395,0,0,1,0,1,1,0,0,1,1,0,690361504959627
396,0,0,1,0,1,1,0,0,1,1,0,690361504959627
397,0,0,1,0,1,1,0,0,1,1,0,690361504959627
398,0,0,1,0,1,1,0,0,1,1,0,690361504959627
399,0,0,1,0,1,1,0,0,1,1,0,690361504959627
400,4,82261273136885,0,1,1,09763492820795,1,1,6,36425984553431,1,1,1,0,690361504959627
401,0,0,1,0,1,1,0,0,1,1,0,690361504959627
402,0,0,1,0,1,1,0,0,1,1,0,690361504959627
403,0,0,1,0,1,1,0,0,1,1,0,690361504959627
404,0,0,1,0,1,1,0,0,1,1,0,690361504959627
405,0,0,1,0,1,1,0,0,1,1,0,690361504959627
406,0,0,1,0,1,1,0,0,1,1,0,690361504959627
407,0,455653182842201,0,1,0,411845381942548,1,1,1,60259447396844,1,1,1,0,690361504959627
408,0,0,1,0,1,1,0,0,1,1,0,690361504959627
409,0,0,1,0,1,1,0,0,1,1,0,690361504959627
410,0,0,1,0,1,1,0,0,1,1,0,690361504959627
411,0,0,1,0,1,1,0,0,1,1,0,690361504959627
412,0,0,1,0,1,1,0,0,1,1,0,690361504959627
413,0,0,1,0,1,1,0,0,1,1,0,690361504959627
414,6,29148415988292,0,1,1,12709143199858,1,1,8,0856956895929,1,1,1,0,690361504959627
415,0,0,1,0,1,1,0,0,1,1,0,690361504959627
416,0,0,1,0,1,1,0,0,1,1,0,690361504959627
417,0,0,1,0,1,1,0,0,1,1,0,690361504959627
418,0,0,1,0,1,1,0,0,1,1,0,690361504959627
419,0,0,1,0,1,1,0,0,1,1,0,690361504959627
420,0,0,1,0,1,1,0,0,1,1,0,690361504959627
421,6,23902718480323,0,1,1,11769399799757,1,1,8,0856956895929,1,1,1,0,690361504959627
422,0,0,1,0,1,1,0,0,1,1,0,690361504959627
423,0,0,1,0,1,1,0,0,1,1,0,690361504959627
424,0,0,1,0,1,1,0,0,1,1,0,690361504959627
425,0,0,1,0,1,1,0,0,1,1,0,690361504959627
426,0,0,1,0,1,1,0,0,1,1,0,690361504959627
427,0,0,1,0,1,1,0,0,1,1,0,690361504959627
428,6,18694759986446,0,1,1,10836417176343,1,1,8,0856956895929,1,1,1,0,690361504959627
